Gender,Age,Semester,Branch,Difficulty_Level,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night,Final_Score,Grade,Pass/Fail
Male,19,2,ME,Easy,68.5105138352282,71.24,67.57,52.52,6.668214227468256,56.07,26.498009276835862,Yes,,Low,2.89,7.51,80.86,E,Pass
Female,24,6,EEE,Moderate,52.97961343961191,37.19,15.17,3.67,2.694325160525,18.41,,Yes,Secondary,Mid,7.75,6.5,27.52,F,Fail
Male,19,6,CSE,Hard,,57.72,69.24,51.52,6.933668939058359,67.61,19.192357966567524,No,Secondary,Mid,4.73,7.94,66.93,B,Pass
Female,20,4,CSE,Moderate,39.554392222416205,20.0,11.12,23.81,2.485008611846022,22.8,6.462962401568792,Yes,Secondary,Low,8.23,7.04,24.38,F,Fail
Male,21,5,CSE,Moderate,49.365696845313344,40.98,42.02,33.74,4.933941938623108,25.71,23.767990083182124,Yes,Primary,Mid,7.82,5.21,47.4,D,Pass
Male,19,5,CSE,Easy,56.2540468980572,48.29,37.83,20.47,3.4468577567009477,28.55,24.251346629589925,Yes,Graduate,Low,4.87,7.91,60.57,B,Pass
Male,19,2,ME,Moderate,64.86328772633479,34.36,32.05,28.17,3.842226219218503,36.97,18.659947420354584,Yes,Postgraduate,High,6.11,6.45,45.94,D,Pass
Male,23,6,EEE,Hard,68.1630809039459,66.88,82.66,53.94,7.885502487700387,48.16,31.71918893231817,Yes,Secondary,Mid,4.74,6.55,86.01,E,Pass
Male,24,8,ECE,Hard,45.65513300623169,20.0,12.96,8.14,3.573013692017243,20.73,7.522999070278557,No,Primary,Low,9.92,5.95,19.16,F,Fail
Male,21,4,CSE,Easy,59.40192582553567,79.69,73.2,63.63,10.0,66.57,,Yes,Secondary,Low,3.44,7.17,96.78,O,Pass
Male,25,8,ME,Hard,63.6620318385286,50.55,52.93,47.0,5.007791803513368,46.84,18.17173325323368,No,,Low,8.71,6.32,45.48,D,Pass
Female,22,3,CSE,Easy,74.22007122438788,67.51,61.34,33.56,4.798365053911853,44.69,26.88309292326438,No,Graduate,Low,4.89,6.88,77.44,A,Pass
Male,22,4,CSE,Easy,64.68329200747633,42.37,21.73,7.94,1.0,13.65,,No,Secondary,Low,7.05,7.09,33.239999999999995,F,Fail
Male,22,5,ME,Moderate,55.13053804411507,48.43,59.45,50.26,6.638871877080621,54.15,23.329218976591765,No,Postgraduate,Low,6.81,7.59,68.52,B,Pass
Female,22,2,CSE,Moderate,,50.54,48.23,41.53,6.063043545301966,30.24,20.568252687678054,No,,Low,7.16,7.74,56.35,C,Pass
Female,23,7,ECE,Moderate,77.20877610349513,66.34,71.34,38.06,3.042952105908457,42.47,,Yes,Graduate,Mid,6.26,6.49,67.72999999999999,B,Pass
Male,21,6,CSE,Hard,85.3123357033709,57.24,67.56,45.7,6.237446541363735,34.97,23.50792070471408,Yes,Secondary,Low,6.32,6.8,66.15,B,Pass
Male,26,7,EEE,Hard,73.8460328355991,69.9,69.48,54.23,8.501627113041526,36.38,25.88275987967746,No,Secondary,High,6.56,6.18,72.75,A,Pass
Male,25,5,CSE,Easy,77.08273020876274,100.0,60.45,61.87,,67.51,27.30256615789917,Yes,Secondary,Mid,2.55,7.74,88.81,E,Pass
Male,23,7,ECE,Moderate,77.5348317019402,52.67,40.21,37.01,,36.97,24.463475317836217,No,Postgraduate,Low,6.41,6.45,60.88,B,Pass
Male,24,5,CSE,Moderate,71.21574764218379,54.77,49.91,37.82,5.093669906201876,47.19,29.12141911037472,No,Secondary,,3.28,8.32,73.87,A,Pass
Male,20,4,CSE,Hard,69.36790862577612,37.06,57.09,22.59,3.774199977986268,36.82,23.864729489575296,Yes,Primary,High,8.48,6.32,43.21,D,Pass
Female,26,8,ECE,Hard,84.75983021718788,53.01,74.32,45.61,8.735229059704611,52.43,23.13445853510584,Yes,Secondary,Low,6.89,6.9,57.74,C,Pass
Male,22,4,Civil,Hard,37.707239198807976,35.65,35.66,27.3,4.959413740673455,39.6,17.642134570369986,No,Secondary,Low,8.1,7.26,37.66,F,Fail
Male,20,4,ECE,Moderate,67.10656012750519,62.91,55.17,44.19,2.840818787308515,44.89,15.43037507294507,No,Primary,Low,4.57,8.32,59.43,C,Pass
Male,22,2,ME,Moderate,67.47296365847856,62.56,55.7,45.26,6.531071846432363,46.36,20.926175097624373,Yes,Secondary,Mid,3.82,7.42,72.13,A,Pass
Male,28,8,CSE,Hard,78.77782007742063,58.62,75.09,41.88,6.803182715086753,43.32,20.629409692707505,Yes,Secondary,Mid,5.51,4.63,69.78,B,Pass
Male,18,2,CSE,Easy,72.73009347380409,74.27,59.33,31.49,5.882972318405628,59.98,23.23402637776126,Yes,Graduate,Low,3.75,8.63,81.45,E,Pass
Male,19,2,CSE,Easy,90.40084177437367,75.26,64.22,58.59,8.524848692869842,49.08,20.03820313381929,Yes,Secondary,Low,3.58,8.62,75.88,A,Pass
Male,19,1,ECE,Moderate,61.68900873032253,43.98,49.41,51.01,3.773831063551128,40.04,19.303197526778696,Yes,Graduate,Low,5.48,6.77,49.79,D,Pass
Female,18,4,Civil,Moderate,56.703103831184166,38.84,51.85,11.75,5.058939983585192,49.28,22.140940095849484,No,,Low,6.06,7.41,53.33,C,Pass
Male,19,2,ECE,Hard,68.87040057695742,56.41,50.31,50.8,4.186513171870743,22.44,16.197080205195693,No,,,5.9,8.55,53.14,C,Pass
Male,21,6,ME,Moderate,45.21271456285709,20.0,16.51,17.54,2.5441824369984656,0.29,8.461880049464629,Yes,Secondary,Low,7.18,8.19,33.4,F,Fail
Female,21,3,Civil,Moderate,80.1117704224252,73.57,86.52,81.87,5.896476968960295,71.51,33.132183997732106,Yes,Secondary,Mid,1.91,7.52,82.66,E,Pass
Female,23,6,ECE,Moderate,59.0466756205772,63.35,58.13,47.27,4.724291549321744,69.77,20.805061987732397,No,Secondary,Mid,7.35,6.5,62.44,B,Pass
Male,18,2,ECE,Easy,55.59479653316416,35.3,40.13,11.74,5.078005026011996,45.5,12.807649157252634,Yes,Secondary,Mid,4.17,6.36,46.04,D,Pass
Female,18,2,CSE,Moderate,63.40260667379057,71.78,66.06,64.45,,55.84,24.118546084540185,Yes,,Mid,7.41,6.4,72.74,A,Pass
Male,22,6,CSE,Hard,47.85806877430505,34.79,24.76,22.24,2.710554625949267,36.37,15.015587296068666,Yes,,Low,7.57,6.23,28.51,F,Fail
Male,21,3,ME,Easy,66.47255641071283,73.98,66.22,51.67,5.599921226877025,54.35,26.561440384842484,Yes,Graduate,Mid,4.51,5.59,78.51,A,Pass
Male,18,1,Civil,Hard,,61.29,43.68,52.76,8.610964875582939,56.23,18.695733151229025,No,Graduate,Mid,9.23,7.07,66.21000000000001,B,Pass
Male,27,8,ME,Hard,51.80082880371565,34.55,31.32,34.34,1.5548717139274304,34.72,19.10341134480239,No,Graduate,Mid,8.23,7.67,33.07,F,Fail
Male,21,2,CSE,Hard,61.575169909557545,41.26,45.8,44.02,1.0,30.19,17.590040308914645,Yes,Secondary,High,6.9,7.92,46.0,D,Pass
Male,21,2,CSE,Easy,53.55259292934779,31.98,24.23,31.68,3.3732667188186607,38.05,,No,Postgraduate,High,6.19,7.91,39.84,F,Fail
Female,19,3,ME,Moderate,57.427181709509554,35.51,37.94,45.32,1.2208291250100736,26.68,,Yes,,Low,6.8,5.59,49.26,D,Pass
Male,18,1,EEE,Easy,79.46206854821568,62.85,71.67,43.57,6.013849800932729,56.37,23.767818765558303,Yes,Postgraduate,Mid,2.27,9.82,83.62,E,Pass
Male,18,2,ME,Easy,58.47825858876546,60.49,56.67,47.36,5.047915121441195,41.29,18.04374103369563,No,,Low,1.93,8.46,69.76,B,Pass
Male,22,7,CSE,Moderate,59.32992582671939,56.94,56.75,59.07,4.518960347480172,41.72,18.65348954707215,Yes,Secondary,Mid,4.4,8.04,77.2,A,Pass
Female,21,2,CSE,Moderate,78.32771772709012,40.58,40.34,44.7,,35.82,20.053609182425973,Yes,Primary,Mid,8.14,7.4,46.01,D,Pass
Female,18,1,Civil,Easy,73.25856254336422,57.62,65.74,57.74,5.209203533541224,37.09,23.004930773369622,Yes,Secondary,High,4.41,8.08,76.9,A,Pass
Male,22,7,CSE,Moderate,72.04333307104503,65.48,48.38,39.72,7.469645966593758,45.56,13.831800521825338,Yes,Secondary,Mid,5.51,8.67,58.98,C,Pass
Female,21,4,CSE,Hard,63.15869456896323,62.92,61.53,45.36,7.140294371037831,51.43,21.028742246347072,Yes,Secondary,,8.77,5.78,68.71,B,Pass
Female,19,2,ECE,Easy,,51.04,53.47,54.67,1.359610614357024,27.0,17.21476630816992,Yes,Secondary,,6.87,8.09,68.59,B,Pass
Female,22,5,CSE,Hard,45.89971587944065,45.83,41.48,50.95,4.464746387477245,23.59,15.747543002384464,Yes,Postgraduate,Mid,7.32,5.62,58.08,C,Pass
Male,21,1,CSE,Easy,59.29341356900726,51.99,55.55,46.59,2.22656248019612,41.22,21.294405961745795,Yes,,Low,5.48,7.69,70.92,A,Pass
Male,19,3,CSE,Moderate,63.32586772045458,46.78,50.68,41.19,4.219279218210795,24.94,19.20140550796173,Yes,Graduate,Low,7.29,6.38,42.03,D,Fail
Male,23,5,EEE,Moderate,63.49544927687027,53.06,61.14,45.77,6.400761253081946,37.45,16.193692069840353,Yes,Primary,,7.34,6.98,63.1,B,Pass
Female,25,8,CSE,Hard,61.13844139650253,20.0,2.49,6.5,3.2434116741830583,16.72,11.20881589514764,Yes,Graduate,High,8.39,7.49,12.77,F,Fail
Female,22,3,EEE,Moderate,66.21723378761035,49.58,57.29,38.44,4.525427370995428,45.83,25.48295303590968,Yes,Secondary,High,7.45,7.6,52.55,C,Pass
Female,22,6,CSE,Moderate,56.26664673381475,65.66,56.3,37.24,7.539231007754749,49.76,27.637534162221066,Yes,Primary,Mid,3.01,8.1,67.0,B,Pass
Male,18,1,Civil,Easy,81.46599493095374,77.56,78.46,66.01,5.21743756370065,65.73,28.17074874164133,No,Secondary,Low,4.2,6.76,90.07,O,Pass
Male,21,4,EEE,Hard,72.92717558702826,50.59,62.17,34.54,4.807434648840174,41.32,20.41742192791629,No,Secondary,Mid,5.8,6.28,49.66,D,Pass
Male,18,2,ECE,Easy,55.79350187476048,44.38,53.56,10.61,4.191062079836323,20.76,17.682925025584243,No,Secondary,Low,3.72,8.86,48.65,D,Pass
Male,18,4,ME,Hard,72.64034139438797,55.75,57.21,49.74,9.566765005971597,45.86,25.97506349138928,Yes,Postgraduate,Low,9.26,6.32,70.91,A,Pass
Male,20,3,CSE,Moderate,56.8894484794563,49.46,55.44,38.73,4.20891383673516,38.62,16.597710384793974,Yes,Primary,Low,5.37,6.86,56.49,C,Pass
Male,27,8,ECE,Hard,78.47578430484052,56.82,59.96,53.7,4.936463897446009,60.18,20.556811500020306,Yes,Secondary,High,7.07,6.13,55.45,C,Pass
Female,24,8,ECE,Hard,,44.64,59.72,56.05,6.033111830897872,55.81,27.237183253832058,Yes,,Mid,6.7,7.45,48.13,D,Pass
Male,22,5,Civil,Moderate,56.21661416625426,26.84,44.48,31.03,2.4753419790035327,12.18,11.040839421655784,No,Graduate,Low,6.46,8.49,34.3,F,Fail
Female,21,2,ME,Moderate,80.10589678073664,73.17,64.98,48.71,6.938357545186009,64.79,18.05955592650444,Yes,,Mid,6.85,6.75,73.23,A,Pass
Female,21,4,CSE,Hard,73.65789657590494,49.75,42.33,46.94,3.996026498046456,48.53,24.155674832022235,Yes,Postgraduate,Mid,6.85,7.73,68.28,B,Pass
Male,24,6,CSE,Easy,76.87946646836187,24.33,19.08,30.62,1.0,28.46,16.704321297479556,Yes,Postgraduate,Mid,6.63,6.12,34.739999999999995,F,Fail
Male,22,1,Civil,Hard,67.52473706773841,43.66,60.15,44.25,5.830420827102997,54.37,28.964347155302583,Yes,Primary,Mid,7.75,7.29,74.09,A,Pass
Female,20,4,CSE,Moderate,61.878929792207565,69.91,71.19,46.13,7.810630804533234,63.33,29.67975732778082,Yes,Secondary,High,3.38,9.21,79.0,A,Pass
Female,18,1,ECE,Moderate,67.71703544968427,61.36,84.16,65.97,4.136011125922622,43.81,28.42552055855326,Yes,Secondary,Low,5.72,6.7,77.4,A,Pass
Male,20,2,ECE,Hard,73.67331943995919,44.03,67.3,51.14,5.709416541244075,59.18,20.164371099376023,Yes,Postgraduate,High,8.86,7.0,71.98,A,Pass
Male,20,1,CSE,Moderate,63.34276370527557,51.7,57.88,40.49,4.446286301935452,39.29,23.519195290166167,No,Primary,Low,5.54,7.51,71.95,A,Pass
Male,25,8,CSE,Moderate,58.66407588285312,30.3,48.9,31.52,5.441090300994798,43.52,22.97252787384824,Yes,Secondary,High,6.37,7.05,38.47,F,Fail
Male,20,2,Civil,Easy,78.4690516283986,79.2,58.01,58.23,7.267521364078882,66.52,24.46432352132647,Yes,Graduate,Mid,4.33,6.53,89.2,E,Pass
Male,20,2,Civil,Easy,77.82288752697245,61.96,49.14,20.13,3.832102620381472,33.27,17.663752244542735,Yes,Graduate,Mid,6.32,6.14,58.92,C,Pass
Female,25,8,ECE,Hard,55.66425069040739,31.86,58.69,42.67,5.246926925480671,46.16,26.89417163702274,Yes,Secondary,High,9.49,6.47,46.75,D,Pass
Male,20,4,ME,Moderate,48.82184157497305,51.83,52.85,39.28,8.1458654720495,40.48,23.31440544082632,No,Postgraduate,Low,7.15,6.74,69.46,B,Pass
Male,22,6,ECE,Hard,62.29336794423133,20.46,25.69,22.8,4.974276225261988,15.8,17.744142716289918,Yes,Secondary,Mid,8.47,6.71,16.32,F,Fail
Female,25,3,CSE,Hard,,58.56,60.35,40.43,,51.52,21.733297665440077,No,Graduate,High,8.25,7.64,62.76,B,Pass
Male,19,4,ME,Easy,64.93890794919267,79.79,77.93,48.28,5.051948481395777,65.96,33.61293830745457,Yes,Graduate,High,5.07,6.33,90.61,O,Pass
Female,18,1,EEE,Easy,65.07058980655428,63.48,56.07,46.11,5.2928215132347205,53.01,18.62474740020514,Yes,Graduate,Low,2.61,9.33,77.26,A,Pass
Male,20,3,CSE,Moderate,62.24719308735615,25.54,54.82,21.32,1.856316338172098,21.87,10.63596286889974,Yes,,Low,2.59,7.34,39.07,F,Fail
Male,21,4,EEE,Easy,69.1018081054012,59.77,61.52,44.71,5.226248296588496,37.01,21.868546634041195,Yes,Secondary,Mid,1.51,8.38,64.16,B,Pass
Male,22,4,EEE,Moderate,,34.15,41.61,32.32,5.944160295631701,41.63,17.58336872577871,Yes,Secondary,,5.8,6.82,51.98,C,Pass
Male,19,3,CSE,Moderate,74.22031268593969,57.32,74.76,55.51,7.452270158295049,60.94,,Yes,Primary,Mid,5.6,6.57,66.78999999999999,B,Pass
Female,21,6,EEE,Hard,83.45588634614413,54.43,46.26,40.65,5.746242408562917,39.46,24.71517644888294,Yes,Graduate,Mid,5.46,8.96,55.71,C,Pass
Female,21,4,ME,Easy,69.46724372869025,67.69,74.14,48.63,7.1334615945020445,72.27,32.50087749417869,Yes,,Mid,4.6,7.77,76.37,A,Pass
Female,23,5,ECE,Moderate,61.51285504776861,64.7,60.59,48.66,4.544772100860014,52.82,23.268280233547777,Yes,,Low,5.74,8.47,66.14,B,Pass
Male,18,2,CSE,Easy,71.75478198025344,61.04,64.19,54.61,8.896508719506109,57.64,26.986339531082,Yes,Graduate,Mid,3.14,7.2,76.39,A,Pass
Female,24,7,ME,Hard,45.20278639038099,20.0,32.71,24.87,2.7947041117086058,29.23,17.387953928905404,Yes,Graduate,Mid,9.11,6.2,36.31,F,Fail
Male,19,3,Civil,Hard,52.07894427961682,47.02,58.17,41.04,5.012224256788462,56.72,20.969971933993637,Yes,Graduate,Mid,4.88,6.54,59.84,C,Pass
Male,19,4,CSE,Moderate,60.25763180292078,47.44,40.0,41.1,3.1231956575167583,52.97,14.076056407898612,No,Graduate,,6.14,5.91,57.01,C,Pass
Male,18,3,ECE,Moderate,71.46108692019317,65.95,63.36,57.39,,39.92,24.493684654157843,No,,Mid,7.61,7.04,77.41,A,Pass
Male,25,7,ME,Easy,56.35990754402437,38.37,26.88,26.67,6.293595242790119,26.08,18.154245847025315,Yes,Secondary,High,4.49,7.73,60.49,B,Pass
Male,23,7,CSE,Easy,66.85533596091341,67.65,63.9,27.6,7.666306724873912,46.3,29.266249867271277,Yes,,Mid,5.05,8.14,79.23,A,Pass
Male,21,2,Civil,Moderate,71.34840425602725,59.96,65.66,59.23,5.027180112713987,50.75,23.434205509526542,Yes,Secondary,Mid,6.21,9.12,77.94,A,Pass
Male,23,6,EEE,Hard,77.05095189200554,49.67,60.07,58.2,9.509700419704188,38.61,22.20483517917317,No,Primary,Low,6.41,6.09,71.64,A,Pass
Male,18,1,ME,Easy,79.2467912655902,40.88,33.82,27.06,3.917224325147944,36.29,16.572121177771187,Yes,,,2.73,7.81,57.2,C,Pass
Male,19,1,CSE,Moderate,83.40800224459066,52.67,80.82,67.9,5.641327525144504,56.54,,No,Graduate,Mid,4.09,8.23,78.06,A,Pass
Female,23,7,EEE,Hard,67.50657955001226,55.11,66.85,55.53,7.334769862266365,52.44,27.27964262508617,Yes,,Mid,7.24,6.19,67.62,B,Pass
Male,18,1,Civil,Moderate,57.54378646342908,42.43,57.18,25.78,6.363422918042765,45.28,22.393508484792104,Yes,Secondary,Mid,7.29,7.05,65.71000000000001,B,Pass
Male,21,2,CSE,Easy,51.90243793735184,26.5,26.66,34.83,2.713460600513117,27.59,18.6305409131332,Yes,Primary,Mid,2.78,7.77,42.76,D,Fail
Female,20,5,ECE,Easy,93.54137099846756,83.1,70.63,65.99,5.871852240121642,77.83,27.516015458566905,Yes,Postgraduate,Mid,2.36,7.96,91.48,O,Pass
Male,23,7,CSE,Moderate,65.42001094538502,42.17,43.02,35.77,,37.33,10.14338033126158,No,Primary,Low,5.99,6.3,64.97999999999999,B,Pass
Male,18,2,CSE,Easy,59.55719939771935,22.52,31.46,32.14,3.068664271874296,18.46,8.732985757801803,Yes,Secondary,Mid,3.99,8.1,28.1,F,Fail
Female,18,1,CSE,Moderate,,29.7,39.39,32.54,3.1031878040303176,35.84,12.200136583248764,No,Secondary,Low,8.54,6.67,34.18,F,Fail
Male,18,1,ECE,Moderate,66.20684862472491,32.22,36.55,34.84,7.15896635687635,36.06,9.735785621427206,No,Primary,Low,5.54,7.14,46.69,D,Pass
Female,18,1,Civil,Moderate,63.80419673609451,37.14,37.39,41.23,5.875048745226385,21.55,12.21453572487485,Yes,,Low,6.53,7.55,54.17,C,Pass
Male,18,1,CSE,Easy,58.77405501316919,44.48,47.97,25.82,7.094964867839728,35.91,,No,Primary,Low,3.36,7.61,50.57,C,Pass
Male,26,8,ME,Hard,51.06000132479779,39.38,39.31,39.84,5.4183358971381725,46.51,15.446643836416785,No,Secondary,Mid,8.28,8.5,35.84,F,Fail
Male,18,1,EEE,Easy,74.0164094319286,68.99,59.08,54.31,6.017210510223027,60.62,27.18644667980456,Yes,Graduate,Mid,2.38,9.09,82.92,E,Pass
Male,20,5,ME,Hard,32.65812518985902,20.0,19.08,29.92,3.831638323551421,16.37,,No,Secondary,Mid,8.97,7.02,23.87,F,Fail
Male,26,8,Civil,Moderate,71.06036015373556,49.85,45.65,47.47,5.076679136423634,32.19,20.96504205094558,Yes,Secondary,Mid,8.15,5.31,51.14,C,Pass
Male,21,5,EEE,Moderate,54.52249248794092,43.93,58.65,25.39,4.114112235803311,33.59,17.120525189775968,No,Secondary,Mid,7.46,6.7,48.81,D,Pass
Male,21,1,ME,Easy,63.49653805361159,44.83,29.65,11.98,,23.26,16.4227145368001,No,Graduate,Mid,5.22,6.87,63.66,B,Pass
Female,21,5,ME,Moderate,53.58862259481485,20.0,33.69,23.56,2.023348070119243,34.79,,Yes,Graduate,Mid,5.36,7.05,32.0,F,Fail
Female,24,7,CSE,Hard,78.90345346557199,59.77,65.12,71.9,4.555329836448963,59.65,27.690959102332503,Yes,Graduate,High,6.05,7.4,67.86,B,Pass
Female,18,3,ECE,Moderate,50.89458032190949,20.0,19.64,30.79,5.026823733831819,10.65,8.430180745684757,Yes,Secondary,Mid,7.72,6.48,27.9,F,Fail
Male,18,3,ECE,Easy,76.10991029349509,45.06,34.18,30.71,6.156503616840201,20.71,15.429881324887072,Yes,,Mid,4.7,7.41,55.95,C,Pass
Male,18,2,ECE,Moderate,67.01406918808985,45.93,50.41,57.78,1.0,29.16,20.38294479814231,No,Graduate,Low,7.24,7.79,59.52,C,Pass
Male,21,4,ECE,Easy,67.3448654700727,73.57,85.24,62.83,4.904522223925265,57.26,24.387118843704407,Yes,Primary,Mid,3.78,7.26,81.7,E,Pass
Male,19,2,EEE,Hard,41.038629732446886,26.6,31.59,17.54,5.73921321239746,11.5,11.80975160529242,Yes,,Mid,8.82,6.35,25.2,F,Fail
Female,24,6,Civil,Hard,72.3811346764619,39.57,55.57,74.69,4.787599260514418,38.5,20.09727191873533,No,,Low,7.14,6.23,56.07,C,Pass
Male,23,5,CSE,Easy,55.92410451110038,20.0,13.2,19.31,2.4771994746507984,27.8,1.5178425332575198,Yes,Graduate,Mid,6.2,6.52,22.72,F,Fail
Female,21,3,ECE,Easy,74.74612697677334,74.09,71.4,73.16,6.355521727585945,73.3,,No,Secondary,Mid,2.78,7.99,93.1,O,Pass
Female,23,6,EEE,Moderate,70.04296034243082,52.46,65.64,32.55,6.748275441210151,42.53,22.759490109293285,Yes,Secondary,Mid,3.15,9.01,68.23,B,Pass
Female,18,1,ECE,Easy,69.40547183696181,53.68,62.71,34.25,3.581391687876266,54.58,21.032765352792417,Yes,Graduate,,5.53,6.34,74.78,A,Pass
Male,24,6,Civil,Hard,81.57069764474222,61.51,75.43,63.3,5.689453815346856,56.42,23.15231841749773,Yes,Postgraduate,Mid,6.43,6.92,68.23,B,Pass
Female,21,5,ECE,Easy,77.46049493948487,83.27,62.97,54.32,7.009400795871038,52.81,29.7736460830614,Yes,Postgraduate,High,5.72,7.25,87.1,E,Pass
Female,21,5,ECE,Moderate,55.564944816295416,33.14,30.03,32.59,,8.71,,Yes,Postgraduate,Mid,6.78,5.68,42.76,D,Fail
Female,20,1,CSE,Easy,68.55697172385774,64.67,64.56,62.17,5.222525851264268,47.44,23.11865706644795,Yes,Graduate,Low,4.01,7.19,72.5,A,Pass
Male,19,5,CSE,Moderate,49.18455916779893,26.28,14.06,16.83,2.996818609374039,27.66,10.932403605813771,Yes,Primary,,8.46,7.07,33.1,F,Fail
Male,22,4,EEE,Moderate,80.99378375130752,61.77,65.15,52.66,10.0,61.41,21.97314574431597,No,Graduate,Mid,4.35,8.02,71.68,A,Pass
Male,22,4,CSE,Moderate,64.43543262376923,50.54,37.49,52.89,2.612177178143851,48.12,,No,Secondary,Mid,4.87,7.85,57.82,C,Pass
Female,18,3,ECE,Hard,72.77454888102217,58.38,52.32,59.89,5.438244773181997,38.49,24.957464739877462,Yes,Graduate,Mid,7.65,6.92,71.51,A,Pass
Female,18,1,ME,Easy,82.0386620336674,66.14,61.57,32.0,,50.66,27.943133146755027,Yes,Secondary,,2.97,9.76,77.72,A,Pass
Male,19,3,ECE,Easy,78.5893247547553,72.89,49.18,38.54,4.92752092204739,77.0,15.704091937291237,No,Secondary,Low,6.41,7.21,84.51,E,Pass
Female,20,3,ECE,Hard,68.32912920093635,67.96,67.42,59.52,7.867701895196114,40.62,30.51639765406057,Yes,,Low,5.94,6.34,90.9,O,Pass
Female,21,3,Civil,Easy,57.90496118546892,47.84,72.46,56.15,4.654025875664677,43.06,25.84554105554478,Yes,,,3.96,6.91,72.28,A,Pass
Male,22,5,Civil,Hard,79.06091536385125,36.84,31.03,42.63,5.913634407871521,39.59,14.54793178134658,No,Graduate,Low,9.46,5.99,45.59,D,Pass
Male,20,3,EEE,Easy,82.72540620694232,71.07,80.47,40.27,6.636993592807543,60.33,,Yes,,High,4.05,7.52,89.15,E,Pass
Male,20,2,ME,Moderate,74.67623454533819,40.01,61.12,41.92,3.607556873452269,47.82,19.668588585544832,Yes,Primary,Mid,4.23,7.3,61.68,B,Pass
Female,22,4,ME,Moderate,92.49507017281908,53.18,74.51,55.15,,63.84,24.81800872400315,Yes,Postgraduate,Mid,6.53,7.64,77.48,A,Pass
Male,24,5,CSE,Hard,73.849174845564,35.41,66.57,22.9,5.971719256619931,42.21,,Yes,Graduate,High,8.66,7.55,58.38,C,Pass
Female,24,5,CSE,Moderate,76.37203741312277,54.3,55.25,45.44,2.8265258224742285,55.46,25.62270346870966,No,Primary,High,3.96,7.67,60.24,B,Pass
Male,24,7,CSE,Moderate,62.10699991235819,29.99,49.2,25.95,2.804749343999079,34.81,15.7287896244576,No,Graduate,,5.13,6.52,49.15,D,Pass
Male,24,6,ME,Hard,52.17052050876919,20.0,13.49,27.51,3.892293563869172,21.03,13.591924514548245,No,Graduate,Mid,6.43,7.47,30.2,F,Fail
Male,19,1,CSE,Easy,84.30784112772507,49.29,66.99,69.01,7.297218909069228,46.08,,No,Graduate,Low,1.0,8.48,72.22,A,Pass
Male,22,5,EEE,Easy,59.12605131475321,54.85,52.49,55.39,5.265373354922514,43.39,21.1754343492462,Yes,,Low,7.28,6.67,67.67,B,Pass
Male,19,3,ME,Easy,72.71926199733593,55.27,51.8,46.8,6.499030750334919,23.35,23.73683209881881,Yes,Graduate,Low,2.28,8.0,70.83,A,Pass
Male,20,3,CSE,Easy,52.05044798131283,50.84,45.46,33.2,3.837375993910096,39.84,19.281292660204777,Yes,Graduate,Mid,3.12,7.64,52.72,C,Pass
Male,22,8,CSE,Hard,41.27466839075757,25.95,34.44,35.34,4.461859047817899,41.03,17.145259734263007,Yes,,Low,8.61,5.27,21.99,F,Fail
Male,23,4,ME,Hard,59.287861845206464,25.13,32.18,26.03,4.259015264762424,31.05,17.521959064416556,Yes,Primary,Low,7.84,6.5,39.4,F,Fail
Male,24,6,Civil,Hard,80.1032904589613,63.44,75.42,40.95,6.997885578678357,56.49,29.82047515272867,No,Graduate,Mid,7.91,6.4,73.87,A,Pass
Male,25,8,Civil,Hard,75.50548513309005,73.93,77.17,57.76,6.858070853846159,51.82,27.90314089091768,Yes,Secondary,Low,6.72,6.37,77.55,A,Pass
Male,18,2,ME,Moderate,68.55064397132934,52.31,37.46,55.91,,47.84,19.801567782537862,Yes,Postgraduate,High,7.87,5.39,59.05,C,Pass
Male,19,1,CSE,Moderate,51.65829019183068,29.17,41.22,21.9,5.096518779361899,47.69,16.797189613811913,Yes,Graduate,Mid,5.44,7.96,40.99,D,Fail
Female,23,3,Civil,Moderate,71.45179977566468,38.25,34.81,40.0,5.054350428783751,51.66,18.23127507852264,Yes,Secondary,Mid,8.63,5.35,49.76,D,Pass
Male,19,1,ME,Moderate,68.99821917205071,39.09,59.93,27.85,,42.08,20.680013498126165,Yes,Postgraduate,High,5.26,7.45,54.1,C,Pass
Male,21,1,Civil,Easy,81.16802210023783,76.61,82.87,67.59,10.0,78.18,29.807770368002178,Yes,Secondary,Mid,1.49,8.92,97.82,O,Pass
Female,26,8,CSE,Hard,89.11300317149193,52.21,54.08,64.82,3.746282580323652,50.62,22.634391771490225,Yes,Secondary,High,5.92,5.96,64.9,B,Pass
Female,24,8,ME,Moderate,42.10008375991301,39.38,33.21,36.91,1.0,20.45,,Yes,Primary,,7.32,6.36,31.51,F,Fail
Male,24,6,EEE,Easy,78.91238774773024,59.08,45.71,42.97,6.963185960705325,43.7,23.84001130321694,Yes,Graduate,Low,6.15,7.84,69.68,B,Pass
Male,24,6,CSE,Easy,59.56072106552016,66.89,62.92,53.09,7.073753603122265,54.65,,No,Graduate,Mid,5.13,7.09,76.62,A,Pass
